type,image,repeatability,algorithm
v,5,0.448486328125,keynet
v,6,0.45654296875,keynet
v,2,0.7957175925925926,keynet
v,3,0.6055045871559633,keynet
v,4,0.52576,keynet
v,5,0.4504801920768307,keynet
v,6,0.46335697399527187,keynet
v,2,0.762451171875,keynet
v,3,0.7373046875,keynet
v,4,0.746826171875,keynet
v,5,0.814453125,keynet
v,6,0.81298828125,keynet
v,2,0.66552734375,keynet
v,3,0.4013671875,keynet
v,4,0.743408203125,keynet
v,5,0.470458984375,keynet
v,6,0.770263671875,keynet
v,2,0.662353515625,keynet
v,3,0.416015625,keynet
v,4,0.45458984375,keynet
v,5,0.4892578125,keynet
v,6,0.60498046875,keynet
v,2,0.59130859375,keynet
v,3,0.505859375,keynet
v,4,0.654541015625,keynet
v,5,0.66552734375,keynet
v,6,0.224365234375,keynet
v,2,0.630615234375,keynet
v,3,0.584228515625,keynet
v,4,0.641845703125,keynet
v,5,0.5966796875,keynet
v,6,0.630615234375,keynet
v,2,0.43310546875,keynet
v,3,0.5234375,keynet
v,4,0.510986328125,keynet
v,5,0.414306640625,keynet
v,6,0.378662109375,keynet
v,2,0.769287109375,keynet
v,3,0.780029296875,keynet
v,4,0.71923828125,keynet
v,5,0.74853515625,keynet
v,6,0.69384765625,keynet
v,2,0.6826171875,keynet
v,3,0.51953125,keynet
v,4,0.4052734375,keynet
v,5,0.326171875,keynet
v,6,0.583984375,keynet
v,2,0.884521484375,keynet
v,3,0.66162109375,keynet
v,4,0.645751953125,keynet
v,5,0.590087890625,keynet
v,6,0.521484375,keynet
v,2,0.93896484375,keynet
v,3,0.8505859375,keynet
v,4,0.619873046875,keynet
v,5,0.55859375,keynet
v,6,0.480712890625,keynet
v,2,0.629638671875,keynet
v,3,0.4716796875,keynet
v,4,0.447265625,keynet
v,5,0.519287109375,keynet
v,6,0.489990234375,keynet
v,2,0.7001953125,keynet
v,3,0.64111328125,keynet
v,4,0.706298828125,keynet
v,5,0.6396484375,keynet
v,6,0.395751953125,keynet
v,2,0.758544921875,keynet
v,3,0.280517578125,keynet
v,4,0.198486328125,keynet
v,5,0.15576171875,keynet
v,6,0.126708984375,keynet
v,2,0.906982421875,keynet
v,3,0.781494140625,keynet
v,4,0.589599609375,keynet
v,5,0.503173828125,keynet
v,6,0.43212890625,keynet
v,2,0.876220703125,keynet
v,3,0.757568359375,keynet
v,4,0.643310546875,keynet
v,5,0.7646484375,keynet
v,6,0.640625,keynet
v,2,0.759521484375,keynet
v,3,0.576904296875,keynet
v,4,0.785400390625,keynet
v,5,0.6220703125,keynet
v,6,0.43603515625,keynet
v,2,0.700927734375,keynet
v,3,0.406494140625,keynet
v,4,0.511962890625,keynet
v,5,0.346435546875,keynet
v,6,0.2919921875,keynet
v,2,0.534912109375,keynet
v,3,0.44482421875,keynet
v,4,0.76806640625,keynet
v,5,0.735107421875,keynet
v,6,0.4130859375,keynet
v,2,0.787841796875,keynet
v,3,0.6796875,keynet
v,4,0.69384765625,keynet
v,5,0.77734375,keynet
v,6,0.744384765625,keynet
v,2,0.408447265625,keynet
v,3,0.477783203125,keynet
v,4,0.370361328125,keynet
v,5,0.30859375,keynet
v,6,0.416259765625,keynet
v,2,0.593505859375,keynet
v,3,0.728271484375,keynet
v,4,0.778564453125,keynet
v,5,0.572998046875,keynet
v,6,0.344970703125,keynet
v,2,0.656982421875,keynet
v,3,0.604248046875,keynet
v,4,0.39449786324786323,keynet
v,5,0.554443359375,keynet
v,6,0.4306640625,keynet
v,2,0.607666015625,keynet
v,3,0.3125,keynet
v,4,0.57470703125,keynet
v,5,0.43359375,keynet
v,6,0.311279296875,keynet
v,2,0.521484375,keynet
v,3,0.6357421875,keynet
v,4,0.51904296875,keynet
v,5,0.647216796875,keynet
v,6,0.47265625,keynet
i,2,0.72021484375,sift
i,3,0.477294921875,sift
i,4,0.310791015625,sift
i,5,0.313232421875,sift
i,6,0.321044921875,sift
i,2,0.537353515625,sift
i,3,0.3232421875,sift
i,4,0.254638671875,sift
i,5,0.242431640625,sift
i,6,0.422119140625,sift
i,2,0.56396484375,sift
i,3,0.502197265625,sift
i,4,0.4931640625,sift
i,5,0.49462890625,sift
i,6,0.49365234375,sift
i,2,0.68017578125,sift
i,3,0.653076171875,sift
i,4,0.6767578125,sift
i,5,0.6953125,sift
i,6,0.69482421875,sift
i,2,0.694091796875,sift
i,3,0.552734375,sift
i,4,0.593994140625,sift
i,5,0.318359375,sift
i,6,0.31396484375,sift
i,2,0.548583984375,sift
i,3,0.50048828125,sift
i,4,0.471435546875,sift
i,5,0.421630859375,sift
i,6,0.256103515625,sift
i,2,0.5673828125,sift
i,3,0.3525390625,sift
i,4,0.275390625,sift
i,5,0.184814453125,sift
i,6,0.181396484375,sift
i,2,0.512451171875,sift
i,3,0.592529296875,sift
i,4,0.5625,sift
i,5,0.475830078125,sift
i,6,0.441162109375,sift
i,2,0.734619140625,sift
i,3,0.72607421875,sift
i,4,0.706298828125,sift
i,5,0.66357421875,sift
i,6,0.605224609375,sift
i,2,0.401611328125,sift
i,3,0.525390625,sift
i,4,0.61279296875,sift
i,5,0.706298828125,sift
i,6,0.402099609375,sift
i,2,0.78564453125,sift
i,3,0.3515625,sift
i,4,0.35791015625,sift
i,5,0.3623046875,sift
i,6,0.5029296875,sift
i,2,0.8798828125,sift
i,3,0.830810546875,sift
i,4,0.78466796875,sift
i,5,0.75048828125,sift
i,6,0.62109375,sift
i,2,0.7060546875,sift
i,3,0.583740234375,sift
i,4,0.447265625,sift
i,5,0.385986328125,sift
i,6,0.419189453125,sift
i,2,0.7353515625,sift
i,3,0.627685546875,sift
i,4,0.5849609375,sift
i,5,0.517822265625,sift
i,6,0.510498046875,sift
i,2,0.6484375,sift
i,3,0.62255859375,sift
i,4,0.631103515625,sift
i,5,0.614013671875,sift
i,6,0.625,sift
i,2,0.67529296875,sift
i,3,0.65673828125,sift
i,4,0.6171875,sift
i,5,0.627197265625,sift
i,6,0.636962890625,sift
i,2,0.56591796875,sift
i,3,0.578125,sift
i,4,0.531982421875,sift
i,5,0.525146484375,sift
i,6,0.5068359375,sift
i,2,0.6484375,sift
i,3,0.700927734375,sift
i,4,0.732177734375,sift
i,5,0.7421875,sift
i,6,0.67822265625,sift
i,2,0.517333984375,sift
i,3,0.4541015625,sift
i,4,0.40380859375,sift
i,5,0.349365234375,sift
i,6,0.33642578125,sift
i,2,0.53857421875,sift
i,3,0.557373046875,sift
i,4,0.4345703125,sift
i,5,0.451416015625,sift
i,6,0.52734375,sift
i,2,0.840576171875,sift
i,3,0.655517578125,sift
i,4,0.561767578125,sift
i,5,0.630615234375,sift
i,6,0.521484375,sift
i,2,0.792724609375,sift
i,3,0.707275390625,sift
i,4,0.658935546875,sift
i,5,0.609130859375,sift
i,6,0.567138671875,sift
i,2,0.7685546875,sift
i,3,0.701171875,sift
i,4,0.633056640625,sift
i,5,0.538818359375,sift
i,6,0.30078125,sift
i,2,0.48876953125,sift
i,3,0.523681640625,sift
i,4,0.400146484375,sift
i,5,0.376220703125,sift
i,6,0.468505859375,sift
i,2,0.628662109375,sift
i,3,0.424560546875,sift
i,4,0.702880859375,sift
i,5,0.6796875,sift
i,6,0.636962890625,sift
i,2,0.28857421875,sift
i,3,0.28955078125,sift
i,4,0.268310546875,sift
i,5,0.126708984375,sift
i,6,0.161865234375,sift
i,2,0.752685546875,sift
i,3,0.63916015625,sift
i,4,0.428955078125,sift
i,5,0.65185546875,sift
i,6,0.609619140625,sift
i,2,0.758056640625,sift
i,3,0.574951171875,sift
i,4,0.390380859375,sift
i,5,0.283203125,sift
i,6,0.598876953125,sift
i,2,0.63525390625,sift
i,3,0.64501953125,sift
i,4,0.6806640625,sift
i,5,0.6123046875,sift
i,6,0.565185546875,sift
i,2,0.492431640625,sift
i,3,0.579345703125,sift
i,4,0.260498046875,sift
i,5,0.542724609375,sift
i,6,0.513671875,sift
i,2,0.560302734375,sift
i,3,0.463134765625,sift
i,4,0.438232421875,sift
i,5,0.40234375,sift
i,6,0.388427734375,sift
i,2,0.552734375,sift
i,3,0.47216796875,sift
i,4,0.391357421875,sift
i,5,0.401611328125,sift
i,6,0.6611328125,sift
i,2,0.64111328125,sift
i,3,0.645263671875,sift
i,4,0.479736328125,sift
i,5,0.4677734375,sift
i,6,0.53515625,sift
i,2,0.87646484375,sift
i,3,0.8212890625,sift
i,4,0.760009765625,sift
i,5,0.736083984375,sift
i,6,0.674072265625,sift
i,2,0.625,sift
i,3,0.511474609375,sift
i,4,0.52197265625,sift
i,5,0.533447265625,sift
i,6,0.554931640625,sift
i,2,0.343994140625,sift
i,3,0.228271484375,sift
i,4,0.23095703125,sift
i,5,0.2763671875,sift
i,6,0.267578125,sift
i,2,0.510009765625,sift
i,3,0.519287109375,sift
i,4,0.447998046875,sift
i,5,0.407470703125,sift
i,6,0.346923828125,sift
i,2,0.620361328125,sift
i,3,0.812744140625,sift
i,4,0.750244140625,sift
i,5,0.6162109375,sift
i,6,0.662841796875,sift
i,2,0.81591796875,sift
i,3,0.6435546875,sift
i,4,0.473876953125,sift
i,5,0.7353515625,sift
i,6,0.597900390625,sift
i,2,0.55419921875,sift
i,3,0.5126953125,sift
i,4,0.348876953125,sift
i,5,0.58837890625,sift
i,6,0.442138671875,sift
i,2,0.754150390625,sift
i,3,0.7080078125,sift
i,4,0.593505859375,sift
i,5,0.663818359375,sift
i,6,0.515380859375,sift
i,2,0.753662109375,sift
i,3,0.6875,sift
i,4,0.6435546875,sift
i,5,0.604248046875,sift
i,6,0.56103515625,sift
i,2,0.722412109375,sift
i,3,0.689208984375,sift
i,4,0.6708984375,sift
i,5,0.659423828125,sift
i,6,0.5419921875,sift
i,2,0.740478515625,sift
i,3,0.72705078125,sift
i,4,0.6796875,sift
i,5,0.356689453125,sift
i,6,0.523193359375,sift
i,2,0.552734375,sift
i,3,0.47216796875,sift
i,4,0.391357421875,sift
i,5,0.401611328125,sift
i,6,0.6611328125,sift
i,2,0.3466796875,sift
i,3,0.376220703125,sift
i,4,0.291259765625,sift
i,5,0.40380859375,sift
i,6,0.177490234375,sift
i,2,0.68994140625,sift
i,3,0.6240234375,sift
i,4,0.530517578125,sift
i,5,0.42919921875,sift
i,6,0.38330078125,sift
i,2,0.46044921875,sift
i,3,0.2412109375,sift
i,4,0.5986328125,sift
i,5,0.46728515625,sift
i,6,0.447509765625,sift
i,2,0.810546875,sift
i,3,0.6552734375,sift
i,4,0.7294921875,sift
i,5,0.575439453125,sift
i,6,0.54248046875,sift
i,2,0.523681640625,sift
i,3,0.537353515625,sift
i,4,0.544189453125,sift
i,5,0.736328125,sift
i,6,0.507080078125,sift
i,2,0.826416015625,sift
i,3,0.671630859375,sift
i,4,0.521484375,sift
i,5,0.64306640625,sift
i,6,0.521240234375,sift
i,2,0.578369140625,sift
i,3,0.39599609375,sift
i,4,0.36865234375,sift
i,5,0.2939453125,sift
i,6,0.256591796875,sift
v,2,0.639892578125,sift
v,3,0.652099609375,sift
v,4,0.44775390625,sift
v,5,0.450439453125,sift
v,6,0.362060546875,sift
v,2,0.681640625,sift
v,3,0.635009765625,sift
v,4,0.47216796875,sift
v,5,0.5546875,sift
v,6,0.55859375,sift
v,2,0.71533203125,sift
v,3,0.65673828125,sift
v,4,0.5361328125,sift
v,5,0.58203125,sift
v,6,0.55029296875,sift
v,2,0.632080078125,sift
v,3,0.47998046875,sift
v,4,0.720703125,sift
v,5,0.45947265625,sift
v,6,0.320068359375,sift
v,2,0.402587890625,sift
v,3,0.26953125,sift
v,4,0.243896484375,sift
v,5,0.216064453125,sift
v,6,0.16455078125,sift
v,2,0.722900390625,sift
v,3,0.77880859375,sift
v,4,0.657958984375,sift
v,5,0.474853515625,sift
v,6,0.560791015625,sift
v,2,0.4697265625,sift
v,3,0.441650390625,sift
v,4,0.564208984375,sift
v,5,0.396728515625,sift
v,6,0.521728515625,sift
v,2,0.5869140625,sift
v,3,0.552490234375,sift
v,4,0.56494140625,sift
v,5,0.422607421875,sift
v,6,0.3544921875,sift
v,2,0.609130859375,sift
v,3,0.552490234375,sift
v,4,0.587158203125,sift
v,5,0.52978515625,sift
v,6,0.3974609375,sift
v,2,0.166259765625,sift
v,3,0.32177734375,sift
v,4,0.4189453125,sift
v,5,0.617431640625,sift
v,6,0.137451171875,sift
v,2,0.6259765625,sift
v,3,0.470703125,sift
v,4,0.5048828125,sift
v,5,0.3603515625,sift
v,6,0.23974609375,sift
v,2,0.68701171875,sift
v,3,0.599609375,sift
v,4,0.482177734375,sift
v,5,0.446533203125,sift
v,6,0.357177734375,sift
v,2,0.70458984375,sift
v,3,0.638427734375,sift
v,4,0.524169921875,sift
v,5,0.441650390625,sift
v,6,0.3203125,sift
v,2,0.712646484375,sift
v,3,0.598388671875,sift
v,4,0.619384765625,sift
v,5,0.611328125,sift
v,6,0.7333984375,sift
v,2,0.63623046875,sift
v,3,0.72021484375,sift
v,4,0.499755859375,sift
v,5,0.498291015625,sift
v,6,0.430419921875,sift
v,2,0.489501953125,sift
v,3,0.34033203125,sift
v,4,0.591552734375,sift
v,5,0.294189453125,sift
v,6,0.327392578125,sift
v,2,0.447998046875,sift
v,3,0.317626953125,sift
v,4,0.370849609375,sift
v,5,0.25634765625,sift
v,6,0.265625,sift
v,2,0.7021484375,sift
v,3,0.635498046875,sift
v,4,0.687255859375,sift
v,5,0.831298828125,sift
v,6,0.586669921875,sift
v,2,0.597412109375,sift
v,3,0.5498046875,sift
v,4,0.413818359375,sift
v,5,0.59375,sift
v,6,0.511474609375,sift
v,2,0.322265625,sift
v,3,0.434326171875,sift
v,4,0.4501953125,sift
v,5,0.2880859375,sift
v,6,0.239501953125,sift
v,2,0.45703125,sift
v,3,0.4599609375,sift
v,4,0.364990234375,sift
v,5,0.316162109375,sift
v,6,0.28759765625,sift
v,2,0.800537109375,sift
v,3,0.669189453125,sift
v,4,0.7021484375,sift
v,5,0.52099609375,sift
v,6,0.44091796875,sift
v,2,0.68603515625,sift
v,3,0.580322265625,sift
v,4,0.48388671875,sift
v,5,0.5703125,sift
v,6,0.31201171875,sift
v,2,0.653076171875,sift
v,3,0.700927734375,sift
v,4,0.394775390625,sift
v,5,0.570556640625,sift
v,6,0.313232421875,sift
v,2,0.6640625,sift
v,3,0.515380859375,sift
v,4,0.443359375,sift
v,5,0.302978515625,sift
v,6,0.293701171875,sift
v,2,0.54443359375,sift
v,3,0.489990234375,sift
v,4,0.328125,sift
v,5,0.4765625,sift
v,6,0.3642578125,sift
v,2,0.659912109375,sift
v,3,0.509033203125,sift
v,4,0.563720703125,sift
v,5,0.530517578125,sift
v,6,0.4677734375,sift
v,2,0.62109375,sift
v,3,0.461181640625,sift
v,4,0.6689453125,sift
v,5,0.51123046875,sift
v,6,0.701171875,sift
v,2,0.7578125,sift
v,3,0.699462890625,sift
v,4,0.590087890625,sift
v,5,0.498046875,sift
v,6,0.381103515625,sift
v,2,0.64501953125,sift
v,3,0.5302734375,sift
v,4,0.436767578125,sift
v,5,0.313232421875,sift
v,6,0.256591796875,sift
v,2,0.546875,sift
v,3,0.45166015625,sift
v,4,0.529052734375,sift
v,5,0.4384765625,sift
v,6,0.6123046875,sift
v,2,0.7509765625,sift
v,3,0.57177734375,sift
v,4,0.50537109375,sift
v,5,0.512451171875,sift
v,6,0.58740234375,sift
v,2,0.57373046875,sift
v,3,0.503662109375,sift
v,4,0.503173828125,sift
v,5,0.419677734375,sift
v,6,0.441162109375,sift
v,2,0.635986328125,sift
v,3,0.3955078125,sift
v,4,0.6904296875,sift
v,5,0.477294921875,sift
v,6,0.733642578125,sift
v,2,0.45556640625,sift
v,3,0.31982421875,sift
v,4,0.319580078125,sift
v,5,0.336181640625,sift
v,6,0.42236328125,sift
v,2,0.482177734375,sift
v,3,0.40869140625,sift
v,4,0.57763671875,sift
v,5,0.59912109375,sift
v,6,0.156494140625,sift
v,2,0.457763671875,sift
v,3,0.422607421875,sift
v,4,0.414794921875,sift
v,5,0.405517578125,sift
v,6,0.3955078125,sift
v,2,0.32568359375,sift
v,3,0.423583984375,sift
v,4,0.3974609375,sift
v,5,0.3427734375,sift
v,6,0.32080078125,sift
v,2,0.634521484375,sift
v,3,0.63671875,sift
v,4,0.594482421875,sift
v,5,0.63916015625,sift
v,6,0.60107421875,sift
v,2,0.44970703125,sift
v,3,0.361328125,sift
v,4,0.293212890625,sift
v,5,0.24169921875,sift
v,6,0.413330078125,sift
v,2,0.75537109375,sift
v,3,0.55078125,sift
v,4,0.504638671875,sift
v,5,0.48828125,sift
v,6,0.4443359375,sift
v,2,0.776611328125,sift
v,3,0.70361328125,sift
v,4,0.522216796875,sift
v,5,0.4482421875,sift
v,6,0.371826171875,sift
v,2,0.7138671875,sift
v,3,0.513427734375,sift
v,4,0.479248046875,sift
v,5,0.462646484375,sift
v,6,0.53076171875,sift
v,2,0.6279296875,sift
v,3,0.6064453125,sift
v,4,0.649658203125,sift
v,5,0.57568359375,sift
v,6,0.38818359375,sift
v,2,0.536376953125,sift
v,3,0.177490234375,sift
v,4,0.136962890625,sift
v,5,0.115966796875,sift
v,6,0.115478515625,sift
v,2,0.64013671875,sift
v,3,0.51318359375,sift
v,4,0.518798828125,sift
v,5,0.370849609375,sift
v,6,0.21337890625,sift
v,2,0.62255859375,sift
v,3,0.578125,sift
v,4,0.519287109375,sift
v,5,0.5908203125,sift
v,6,0.511474609375,sift
v,2,0.692626953125,sift
v,3,0.53759765625,sift
v,4,0.749267578125,sift
v,5,0.55712890625,sift
v,6,0.430908203125,sift
v,2,0.306396484375,sift
v,3,0.12158203125,sift
v,4,0.414794921875,sift
v,5,0.076416015625,sift
v,6,0.057373046875,sift
v,2,0.452392578125,sift
v,3,0.426025390625,sift
v,4,0.6708984375,sift
v,5,0.613525390625,sift
v,6,0.376953125,sift
v,2,0.702392578125,sift
v,3,0.626220703125,sift
v,4,0.52001953125,sift
v,5,0.7421875,sift
v,6,0.702880859375,sift
v,2,0.198974609375,sift
v,3,0.29296875,sift
v,4,0.203857421875,sift
v,5,0.13916015625,sift
v,6,0.28515625,sift
v,2,0.5615234375,sift
v,3,0.659423828125,sift
v,4,0.7353515625,sift
v,5,0.4765625,sift
v,6,0.358154296875,sift
v,2,0.51904296875,sift
v,3,0.418212890625,sift
v,4,0.16845703125,sift
v,5,0.397216796875,sift
v,6,0.21142578125,sift
v,2,0.52490234375,sift
v,3,0.28466796875,sift
v,4,0.500732421875,sift
v,5,0.38232421875,sift
v,6,0.29345703125,sift
v,2,0.568359375,sift
v,3,0.538818359375,sift
v,4,0.445556640625,sift
v,5,0.49853515625,sift
v,6,0.3974609375,sift
i,2,0.5945273631840796,siftSOS
i,3,0.2255758538522637,siftSOS
i,4,0.1202809482001756,siftSOS
i,5,0.125,siftSOS
i,6,0.11996418979409132,siftSOS
i,2,0.324462890625,siftSOS
i,3,0.180419921875,siftSOS
i,4,0.182373046875,siftSOS
i,5,0.21533203125,siftSOS
i,6,0.362548828125,siftSOS
i,2,0.5035211267605634,siftSOS
i,3,0.33998100664767333,siftSOS
i,4,0.30438521066208085,siftSOS
i,5,0.25864453665283543,siftSOS
i,6,0.23445945945945945,siftSOS
i,2,0.47734956051386074,siftSOS
i,3,0.5262965668371073,siftSOS
i,4,0.5522914218566393,siftSOS
i,5,0.6325042881646655,siftSOS
i,6,0.6286894923258559,siftSOS
i,2,0.5400390625,siftSOS
i,3,0.46435546875,siftSOS
i,4,0.47021484375,siftSOS
i,5,0.26220703125,siftSOS
i,6,0.2646484375,siftSOS
i,2,0.48974609375,siftSOS
i,3,0.43983402489626555,siftSOS
i,4,0.364901147180864,siftSOS
i,5,0.3056640625,siftSOS
i,6,0.04041666666666666,siftSOS
i,2,0.434814453125,siftSOS
i,3,0.298828125,siftSOS
i,4,0.20703125,siftSOS
i,5,0.245361328125,siftSOS
i,6,0.18603515625,siftSOS
i,2,0.3103011093502377,siftSOS
i,3,0.3988522238163558,siftSOS
i,4,0.2912234042553192,siftSOS
i,5,0.24646017699115044,siftSOS
i,6,0.3063583815028902,siftSOS
i,2,0.6381934216985763,siftSOS
i,3,0.634020618556701,siftSOS
i,4,0.6286205203730977,siftSOS
i,5,0.593996062992126,siftSOS
i,6,0.476215785277704,siftSOS
i,2,0.2782523797900903,siftSOS
i,3,0.3451305833536734,siftSOS
i,4,0.40907981449841346,siftSOS
i,5,0.514766902611667,siftSOS
i,6,0.27752013668537956,siftSOS
i,2,0.6279296875,siftSOS
i,3,0.240234375,siftSOS
i,4,0.244873046875,siftSOS
i,5,0.242919921875,siftSOS
i,6,0.3330078125,siftSOS
i,2,0.8146551724137931,siftSOS
i,3,0.7345544013121924,siftSOS
i,4,0.5937975068409851,siftSOS
i,5,0.4868901427149021,siftSOS
i,6,0.3105636431504293,siftSOS
i,2,0.5535211267605634,siftSOS
i,3,0.4292418772563177,siftSOS
i,4,0.26565008025682185,siftSOS
i,5,0.2142517814726841,siftSOS
i,6,0.24099855976956314,siftSOS
i,2,0.45745614035087717,siftSOS
i,3,0.32698094282848544,siftSOS
i,4,0.2682660850599782,siftSOS
i,5,0.21970554926387317,siftSOS
i,6,0.20186697782963828,siftSOS
i,2,0.8534080298786181,siftSOS
i,3,0.7984644913627639,siftSOS
i,4,0.7691579943235572,siftSOS
i,5,0.7137809187279152,siftSOS
i,6,0.7497733454215775,siftSOS
i,2,0.5644104803493449,siftSOS
i,3,0.5533407161314138,siftSOS
i,4,0.483739837398374,siftSOS
i,5,0.48980407836865253,siftSOS
i,6,0.5237003058103975,siftSOS
i,2,0.4012692213814987,siftSOS
i,3,0.43994140625,siftSOS
i,4,0.41015625,siftSOS
i,5,0.385986328125,siftSOS
i,6,0.34912109375,siftSOS
i,2,0.5074444715645594,siftSOS
i,3,0.5621186233829631,siftSOS
i,4,0.5785749145924841,siftSOS
i,5,0.5885797950219619,siftSOS
i,6,0.5235538198681963,siftSOS
i,2,0.407958984375,siftSOS
i,3,0.363525390625,siftSOS
i,4,0.309326171875,siftSOS
i,5,0.2705078125,siftSOS
i,6,0.2568359375,siftSOS
i,2,0.42236328125,siftSOS
i,3,0.46044921875,siftSOS
i,4,0.2705649157581764,siftSOS
i,5,0.2659537771645395,siftSOS
i,6,0.42138671875,siftSOS
i,2,0.6992892290869327,siftSOS
i,3,0.5083237657864523,siftSOS
i,4,0.38323353293413176,siftSOS
i,5,0.494175888177053,siftSOS
i,6,0.3594147582697201,siftSOS
i,2,0.669189453125,siftSOS
i,3,0.5712890625,siftSOS
i,4,0.536376953125,siftSOS
i,5,0.49365234375,siftSOS
i,6,0.45263671875,siftSOS
i,2,0.5911111111111111,siftSOS
i,3,0.5126436781609195,siftSOS
i,4,0.4141215106732348,siftSOS
i,5,0.30738916256157633,siftSOS
i,6,0.17602627257799672,siftSOS
i,2,0.37584193982936687,siftSOS
i,3,0.4088586030664395,siftSOS
i,4,0.287977632805219,siftSOS
i,5,0.3029861616897305,siftSOS
i,6,0.40313778990450205,siftSOS
i,2,0.513427734375,siftSOS
i,3,0.481689453125,siftSOS
i,4,0.6265560165975104,siftSOS
i,5,0.62255859375,siftSOS
i,6,0.5498046875,siftSOS
i,2,0.234619140625,siftSOS
i,3,0.371337890625,siftSOS
i,4,0.312255859375,siftSOS
i,5,0.166463265804247,siftSOS
i,6,0.210205078125,siftSOS
i,2,0.7075428042572883,siftSOS
i,3,0.5980392156862745,siftSOS
i,4,0.38749302065884983,siftSOS
i,5,0.5881270133456051,siftSOS
i,6,0.5476073014306857,siftSOS
i,2,0.7021484375,siftSOS
i,3,0.518310546875,siftSOS
i,4,0.328369140625,siftSOS
i,5,0.1832176275279203,siftSOS
i,6,0.56201171875,siftSOS
i,2,0.535335153169548,siftSOS
i,3,0.5535168195718655,siftSOS
i,4,0.598404255319149,siftSOS
i,5,0.5414937759336099,siftSOS
i,6,0.45037531276063386,siftSOS
i,2,0.394775390625,siftSOS
i,3,0.44349524041981936,siftSOS
i,4,0.19091796875,siftSOS
i,5,0.45654296875,siftSOS
i,6,0.4052734375,siftSOS
i,2,0.40154015401540155,siftSOS
i,3,0.2874186550976139,siftSOS
i,4,0.21170731707317073,siftSOS
i,5,0.17068466730954676,siftSOS
i,6,0.16449348044132397,siftSOS
i,2,0.4853515625,siftSOS
i,3,0.43212890625,siftSOS
i,4,0.34716796875,siftSOS
i,5,0.374267578125,siftSOS
i,6,0.576904296875,siftSOS
i,2,0.5022670025188917,siftSOS
i,3,0.42238599723629666,siftSOS
i,4,0.4225983076157292,siftSOS
i,5,0.29498164014687883,siftSOS
i,6,0.3412863070539419,siftSOS
i,2,0.8112189859762675,siftSOS
i,3,0.7158252977878616,siftSOS
i,4,0.6635238656452563,siftSOS
i,5,0.6248477466504263,siftSOS
i,6,0.5678704856787049,siftSOS
i,2,0.5589142504626774,siftSOS
i,3,0.45064187693669766,siftSOS
i,4,0.48938992042440316,siftSOS
i,5,0.5498817966903073,siftSOS
i,6,0.5231822971549,siftSOS
i,2,0.08221302998965874,siftSOS
i,3,0.05162320383182544,siftSOS
i,4,0.052904564315352696,siftSOS
i,5,0.05870020964360587,siftSOS
i,6,0.06190476190476191,siftSOS
i,2,0.4824524312896406,siftSOS
i,3,0.5275080906148867,siftSOS
i,4,0.4246115077698446,siftSOS
i,5,0.32314629258517036,siftSOS
i,6,0.2899390243902439,siftSOS
i,2,0.41274103002196727,siftSOS
i,3,0.6145960458872346,siftSOS
i,4,0.5984866975835977,siftSOS
i,5,0.3850658857979502,siftSOS
i,6,0.491091042226019,siftSOS
i,2,0.7054660810151293,siftSOS
i,3,0.5169553549646255,siftSOS
i,4,0.37481698389458273,siftSOS
i,5,0.5858955588091752,siftSOS
i,6,0.4535252500609905,siftSOS
i,2,0.472412109375,siftSOS
i,3,0.42396875762753233,siftSOS
i,4,0.244384765625,siftSOS
i,5,0.43592872833780816,siftSOS
i,6,0.324462890625,siftSOS
i,2,0.5427429274292743,siftSOS
i,3,0.5818803418803419,siftSOS
i,4,0.4094903339191564,siftSOS
i,5,0.4944649446494465,siftSOS
i,6,0.4209650582362729,siftSOS
i,2,0.564208984375,siftSOS
i,3,0.502197265625,siftSOS
i,4,0.4833984375,siftSOS
i,5,0.4432762836185819,siftSOS
i,6,0.4194386694386694,siftSOS
i,2,0.600341796875,siftSOS
i,3,0.5884793751525507,siftSOS
i,4,0.5621186233829631,siftSOS
i,5,0.530517578125,siftSOS
i,6,0.4560546875,siftSOS
i,2,0.5052063247204011,siftSOS
i,3,0.602320335159523,siftSOS
i,4,0.5229080932784637,siftSOS
i,5,0.28771256171146464,siftSOS
i,6,0.4101508916323731,siftSOS
i,2,0.4853515625,siftSOS
i,3,0.43212890625,siftSOS
i,4,0.34716796875,siftSOS
i,5,0.374267578125,siftSOS
i,6,0.576904296875,siftSOS
i,2,0.284423828125,siftSOS
i,3,0.27542010823127316,siftSOS
i,4,0.238037109375,siftSOS
i,5,0.33837890625,siftSOS
i,6,0.23095703125,siftSOS
i,2,0.7568013190436933,siftSOS
i,3,0.6932395466979289,siftSOS
i,4,0.6112852664576802,siftSOS
i,5,0.5672671521655807,siftSOS
i,6,0.5109745390693591,siftSOS
i,2,0.4284369114877589,siftSOS
i,3,0.32827004219409284,siftSOS
i,4,0.5927710843373494,siftSOS
i,5,0.3300395256916996,siftSOS
i,6,0.5094850948509485,siftSOS
i,2,0.7075909201855016,siftSOS
i,3,0.5550402733707591,siftSOS
i,4,0.5948254820600439,siftSOS
i,5,0.4515499145716378,siftSOS
i,6,0.41874084919472915,siftSOS
i,2,0.3274685816876122,siftSOS
i,3,0.3462875197472354,siftSOS
i,4,0.3337792642140468,siftSOS
i,5,0.4722698684962836,siftSOS
i,6,0.3383177570093458,siftSOS
i,2,0.729248046875,siftSOS
i,3,0.5237979009030999,siftSOS
